,Loss_G,Loss_D,Loss_D_0
151,2.5322042,-0.6019389,1.718507
152,2.5238357,-0.31505838,1.8696902
153,2.6227949,-0.74867016,1.7094152
154,2.6273506,-0.76178,1.6975365
155,2.6015778,-0.8513489,1.5532182
156,2.4455657,-0.58073974,1.6698267
157,2.3660693,-0.5781031,1.6380532
158,2.3306475,-0.75281525,1.4416871
159,2.2202377,-0.29322928,1.6726071
160,2.1227155,-0.538694,1.4431779
161,2.3283892,-0.6309248,1.4348366
162,2.1562853,-0.32473674,1.6291904
163,2.193039,-0.3757108,1.7086122
164,2.5575576,-0.77389884,1.5843551
165,2.392693,-0.7562983,1.5322764
166,2.336372,-0.42628384,1.7310678
167,2.2327824,-0.49854746,1.6070855
168,2.3648891,-0.5544942,1.5943779
169,2.3247986,-0.55814946,1.5806746
170,2.2591197,-0.64462787,1.5195162
171,2.2633057,-0.50831103,1.5655172
172,2.3726282,-0.69597,1.5345502
173,2.245944,-0.60033303,1.3991575
174,2.2723246,-0.40205377,1.6241431
175,2.4117274,-0.5946198,1.6614916
176,2.2317915,-0.4616142,1.5634685
177,2.2160225,-0.3848735,1.6581504
178,2.2969346,-0.57241094,1.5462298
179,2.3891168,-0.5874241,1.6574414
180,2.2842078,-0.46094364,1.7118831
181,2.4719076,-0.6556711,1.7143352
182,2.2332711,-0.4557546,1.5583065
183,2.0637121,-0.37002277,1.5398377
184,2.09478,-0.5908514,1.3583984
185,2.0563807,-0.5075343,1.4113307
186,1.7134883,-0.26609838,1.2260919
187,2.0404086,-0.52684146,1.3959862
188,1.8769829,-0.3235096,1.3712866
189,1.8058193,-0.509592,1.160677
190,1.8606305,-0.2977578,1.3440661
191,1.7925498,-0.48960954,1.1242372
192,1.8413415,-0.45918983,1.1481481
193,2.0198731,-0.31293136,1.4401736
194,2.16749,-0.4844502,1.5495021
195,2.241677,-0.48124173,1.5591962
196,2.157844,-0.4994239,1.5193748
197,2.0385146,-0.55132437,1.3096225
198,2.0190651,-0.40640146,1.4431849
199,1.9831675,-0.53759766,1.2861362
200,1.9005775,-0.4566841,1.2848583
201,1.7122872,-0.4324509,1.1055036
202,2.0338879,-0.705853,1.1587055
203,1.8385506,-0.39759338,1.2648399
204,2.0700934,-0.60659266,1.2995045
205,1.9135022,-0.2362113,1.4809964
206,2.0251894,-0.5859956,1.2961031
207,1.9972394,-0.50750744,1.3318093
208,1.8215511,-0.24028899,1.3074741
209,1.8519279,-0.6357882,1.0666262
210,1.6534357,-0.37156272,1.1186923
211,1.6454844,-0.41999656,1.0740976
212,1.7178893,-0.36394873,1.1763899
213,1.4899414,-0.1561994,1.1935042
214,1.93116,-0.6891304,1.0126275
215,1.6293273,-0.36701775,1.1543466
216,1.8066523,-0.5463237,1.1114662
217,1.7120268,-0.41884127,1.0249171
218,1.7651309,-0.34000322,1.2289293
219,1.5913666,-0.43738496,1.0341563
220,1.5074865,-0.13416594,1.2197301
221,1.819283,-0.57155645,1.0650084
222,1.7629634,-0.5165099,1.0351564
223,1.5575883,-0.45887583,0.92659926
224,1.588026,-0.40463138,1.0708113
225,1.6129954,-0.33978906,1.1060325
226,1.6801217,-0.52662385,0.9785467
227,1.8353463,-0.53264296,1.1423073
228,1.6244795,-0.46735737,1.0071695
229,1.4934312,-0.22342212,1.0131705
230,1.5187747,-0.39486042,0.9809817
231,1.4752513,-0.3816622,0.92718446
232,1.5802169,-0.56477964,0.8751358
233,1.4260459,-0.43419176,0.87066734
234,1.3700147,-0.25499743,0.91687083
235,1.288462,-0.24691819,0.85391694
236,1.3983793,-0.43094033,0.83033204
237,1.3638089,-0.3552065,0.8650876
238,1.4187455,-0.51014423,0.7573137
239,1.2606041,-0.36851567,0.6888833
240,1.4233179,-0.5480231,0.77787447
241,1.3136289,-0.2317955,0.90243536
242,1.4223042,-0.45483613,0.7643906
243,1.4342986,-0.42747092,0.801003
244,1.3821546,-0.37059084,0.8728522
245,1.2200584,-0.21751162,0.84334254
246,1.1788597,-0.21820351,0.7849785
247,1.5035532,-0.5157931,0.77481973
248,0.88051754,0.020250447,0.6966541
249,1.1254739,-0.3207054,0.65628684
250,1.2852708,-0.28305462,0.83268607
251,1.0466027,-0.22583528,0.5451789
252,1.0613573,-0.49625295,0.40348682
253,0.8183107,-0.028315753,0.5157072
254,1.0040054,-0.21031225,0.6397767
255,1.0617678,-0.11354575,0.7190256
256,1.1254212,-0.116587475,0.87817633
257,1.0546011,-0.059762433,0.89107263
258,1.2956895,-0.4395424,0.6857718
259,1.1281285,-0.20175268,0.7279161
260,1.0225742,-0.104883954,0.7105582
261,1.0489163,-0.28990108,0.5838714
262,1.2107368,-0.36073804,0.70261693
263,1.2677395,-0.23847431,0.8907647
264,1.0348811,-0.08792533,0.7675522
265,1.1214082,-0.33040977,0.67302525
266,0.9810729,-0.41117847,0.43524754
267,0.72036076,-0.22097456,0.33607626
268,0.4963634,-0.04291022,0.27161926
269,0.6504197,-0.1999698,0.24576898
270,0.83145756,-0.33601105,0.29921982
271,0.93182814,-0.22307031,0.4118675
272,0.8688495,-0.41458717,0.30198663
273,0.7237781,-0.04314451,0.51616883
274,1.0345749,-0.3230173,0.53092766
275,0.8872531,-0.22743341,0.45287195
276,0.8721895,-0.32289588,0.3880005
277,0.87648296,-0.3440559,0.3679917
278,0.8902367,-0.24396044,0.49720037
279,0.82825804,-0.37910253,0.3122206
280,0.6884693,-0.28511217,0.2520897
281,0.657048,-0.30828005,0.15595773
282,0.5945248,-0.19329372,0.18692517
283,0.4657364,-0.083063126,0.26944432
284,0.48849958,-0.08840459,0.24226862
285,0.5688549,-0.17459013,0.17099032
286,0.5035606,-0.21597943,0.13030861
287,0.8354199,-0.32684496,0.3034374
288,0.56705683,-0.12732589,0.3019935
289,0.6000011,-0.3165618,0.113147855
290,0.53673923,-0.35275245,0.0038538575
291,0.81624186,-0.48689437,0.18622041
292,0.5680487,-0.5133034,-0.114168435
293,0.50943345,-0.27887526,0.052786693
294,0.41560686,-0.4555805,-0.22722411
295,0.29035652,0.09476441,0.16728787
296,0.44772023,-0.1787991,0.07581824
297,0.5581515,-0.3718843,-0.01108747
298,0.5285684,-0.3148923,0.06801185
299,0.6157782,-0.17233098,0.21577924
300,0.71539813,-0.13968869,0.31515902
301,0.64350253,-0.14994887,0.29892942
302,0.25613338,0.059811667,0.1744872
303,0.50751424,-0.29151374,-0.0092691295
304,-0.06705746,0.12792951,-0.11279949
305,0.007483337,0.13824792,-0.072911
306,-0.056335147,-0.32532725,-0.53187585
307,-0.09145799,-0.052778132,-0.27232748
308,0.08252905,-0.32274354,-0.42129532
309,0.26655483,-0.51608944,-0.42913467
310,0.41072556,-0.3680609,-0.11776824
311,0.2952261,-0.481225,-0.323621
312,0.10814896,-0.19111605,-0.1880082
313,0.3236646,-0.15081361,-0.061263613
314,0.28173363,-0.2841612,-0.18092386
315,0.18743563,-0.1853272,-0.19355784
316,0.11911609,-0.31685653,-0.3645363
317,0.18726337,-0.2935081,-0.24805677
318,0.42617303,-0.54854804,-0.2996884
319,0.06741077,-0.097319454,-0.18772957
320,-0.09136897,-0.15919684,-0.5099274
321,0.015442919,-0.022842042,-0.2226517
322,0.077070594,-0.25036627,-0.3184051
323,0.24272254,-0.8698131,-0.78456247
324,-0.17825317,-0.13942249,-0.4784174
325,-0.08522972,-0.40667173,-0.64255154
326,-0.24322122,0.08800788,-0.37806213
327,-0.027244542,-0.31316847,-0.49789447
328,-0.15653238,-0.3742388,-0.71983695
329,-0.035532866,-0.22021821,-0.5054112
330,-0.16155538,-0.21832955,-0.6054058
331,-0.5074325,-0.14951503,-0.84068716
332,-0.2431995,-0.17398226,-0.5544783
333,-0.34559494,0.051631123,-0.50599194
334,-0.28444666,-0.13849829,-0.62026477
335,-0.035728842,-0.46116924,-0.684026
336,-0.1987914,-0.06982508,-0.42068672
337,-0.04712937,-0.21724364,-0.46817893
338,-0.28901404,-0.3225908,-0.800307
339,-0.36648583,-0.2285723,-0.8092923
340,-0.058526315,-0.38459218,-0.65917826
341,-0.14216262,-0.33963138,-0.59961987
342,-0.33576608,-0.004387766,-0.591298
343,-0.13289955,-0.3413739,-0.67405194
344,-0.27461356,-0.1765044,-0.6101289
345,-0.30543005,-0.58471864,-1.1297365
346,-0.48897272,-0.30906993,-1.0078056
347,-0.76475596,0.020642146,-0.943299
348,-0.5729361,-0.13756609,-0.8513072
349,-0.2788389,-0.4179053,-0.9582807
350,-0.48420537,-0.49943274,-1.2920177
351,-0.5626866,-0.400182,-1.2107925
352,-0.7154752,0.021232694,-0.8808187
353,-0.35820544,-0.46179038,-1.0381088
354,-0.59538233,-0.050014064,-0.8836373
355,-0.59204084,-0.03347323,-0.8209171
356,-0.36851388,0.01994571,-0.6795101
357,-0.32323432,-0.44120145,-1.060273
358,-0.41773707,-0.35290885,-0.9655028
359,-0.71478367,-0.7213042,-1.6420524
360,-0.8545317,-0.3935274,-1.4472287
361,-0.7627511,-0.43222237,-1.4565573
362,-0.79273343,-0.22453035,-1.2786317
363,-0.5788702,-0.4451493,-1.2473755
364,-0.66500497,-0.103136584,-1.0601232
365,-0.5394357,-0.51621675,-1.1785579
366,-0.27953905,-0.75743115,-1.2482347
367,-0.73885185,-0.0059217215,-1.0302508
368,-0.71057606,-0.39134157,-1.351335
369,-0.7690444,-0.35180718,-1.3112012
370,-0.64059937,-0.61378914,-1.4681249
371,-0.69104207,-0.59694993,-1.4612943
372,-0.76969177,-0.43155062,-1.3755188
373,-0.90845424,-0.32517424,-1.5183811
374,-0.8371427,-0.4922853,-1.5156872
375,-0.68479896,-0.5055851,-1.365315
376,-0.85229295,-0.24146189,-1.4066514
377,-0.805977,-0.3893635,-1.3513845
378,-0.8315485,-0.23371509,-1.3251681
379,-0.90752125,-0.5887301,-1.7503242
380,-1.1348033,-0.34457612,-1.7235321
381,-0.9292528,-0.38086605,-1.5823069
382,-0.93162894,-0.17352614,-1.3398292
383,-1.1787186,-0.24706128,-1.7062539
384,-0.9475824,-0.42604643,-1.5908964
385,-1.1547999,-0.34862864,-1.6445072
386,-0.62778246,-0.8049921,-1.6644549
