,Loss_G,Loss_D,Loss_D_0
144,-5.122242,-0.17839745,-5.3707123
145,-4.9781294,-0.12314701,-5.1908007
146,-5.0010877,-0.17643866,-5.2516513
147,-5.0212183,-0.08465053,-5.2015166
148,-5.058423,-0.21430914,-5.3599973
149,-5.04465,-0.168347,-5.288719
150,-4.9873734,-0.2895788,-5.365452
151,-5.312133,0.03172972,-5.3667145
152,-4.9044876,-0.13488036,-5.126041
153,-5.147593,-0.019172601,-5.2486243
154,-4.964787,-0.16754247,-5.214208
155,-4.588313,-0.3292094,-5.0051465
156,-5.026952,0.13432159,-4.979518
157,-4.9170237,-0.109069176,-5.1054173
158,-4.6327386,-0.091024615,-4.806056
159,-4.557397,0.11414008,-4.537361
160,-4.383399,-0.2660058,-4.74533
161,-4.498993,-0.0015713833,-4.587817
162,-4.5018196,0.015831128,-4.582123
163,-4.3327894,-0.16102514,-4.564121
164,-4.8418484,0.13302837,-4.804672
165,-4.8765273,0.14231358,-4.8254437
166,-4.452098,0.031548295,-4.5070157
167,-4.518661,0.020157194,-4.5983996
168,-4.3143997,-0.19535935,-4.6011105
169,-4.3049884,-0.22305161,-4.614945
170,-4.537242,0.21041402,-4.430796
171,-4.376177,-0.03564383,-4.497733
172,-4.368968,0.1004587,-4.3812017
173,-4.578267,-0.012775019,-4.6854343
174,-4.484664,0.13568944,-4.452063
175,-4.3996487,0.3303122,-4.1980844
176,-4.447959,0.046397604,-4.5150104
177,-4.52121,0.08296339,-4.5552692
178,-4.5829577,0.22782919,-4.484221
179,-4.6250935,0.24191348,-4.4809914
180,-4.7526555,0.13253856,-4.73916
181,-5.007891,0.35769296,-4.753026
182,-4.9525614,0.2940817,-4.763599
183,-4.454117,0.13022114,-4.443942
184,-4.334297,0.32614365,-4.1260915
185,-3.8976085,0.12307532,-3.8947759
186,-4.07196,0.173036,-4.0237403
187,-4.400893,0.350292,-4.182451
188,-4.741093,0.2920762,-4.575953
189,-4.553116,0.40060163,-4.255239
190,-4.6579733,0.33326986,-4.4396772
191,-4.5843153,0.58578193,-4.1899314
192,-4.4671116,0.35696936,-4.2486167
193,-4.2382812,0.26824364,-4.1342053
194,-4.009391,0.36890703,-3.8222613
195,-3.8079271,0.3679014,-3.5426998
196,-3.3076613,0.14404397,-3.3030767
197,-2.789595,-0.07797369,-3.0564609
198,-2.4752097,0.19827986,-2.4379544
199,-2.4270844,0.33163533,-2.2696278
200,-2.4602222,0.15448517,-2.4509385
201,-2.3797731,0.020834684,-2.547298
202,-2.5390236,0.06613217,-2.6200788
203,-2.5643039,0.07243376,-2.646329
204,-2.4822497,-0.1294899,-2.7783456
205,-2.6448488,0.04730907,-2.7601128
206,-2.7296653,-0.044742256,-2.9480886
207,-2.2015626,-0.16051246,-2.50208
208,-1.8895164,0.12624137,-1.9271396
209,-1.5967394,0.034581702,-1.7601647
210,-1.4028618,-0.25723445,-1.7840927
