,Loss_G,Loss_D
477,2.9960852,-0.49463117
478,3.0494437,-0.5618143
479,2.788618,-0.5551503
480,2.3653464,-0.49797577
481,2.529214,-0.62852824
482,2.28867,-0.6130269
483,2.4200916,-0.368083
484,2.3859422,-0.6035049
485,2.5781748,-0.58812726
486,2.7748556,-0.61717546
487,2.4596295,-0.5176724
488,2.6176138,-0.5722507
489,2.672495,-0.5237665
490,2.6561615,-0.51109695
491,2.525749,-0.616212
492,2.5945141,-0.37002772
493,2.6408925,-0.58061206
494,2.6533532,-0.5694442
495,2.6799033,-0.6450322
496,2.775432,-0.40638444
497,2.6715102,-0.5113288
498,2.936901,-0.49922308
499,2.7025442,-0.5538225
500,2.6279836,-0.5651756
501,2.650085,-0.6341908
502,2.3686094,-0.72518885
503,2.6710944,-0.59665483
504,2.6574316,-0.34918955
505,2.7507308,-0.60066974
506,2.438005,-0.5118776
507,2.591838,-0.5402965
508,2.7366714,-0.48555478
509,2.5852432,-0.48655653
510,2.7264323,-0.55786955
511,2.8326266,-0.46088904
512,2.7636037,-0.54705966
513,2.8131523,-0.5199274
514,3.0218372,-0.44763586
515,2.7592201,-0.5964742
516,2.838715,-0.54990745
517,2.726036,-0.58579594
518,2.7935247,-0.57192624
519,3.013815,-0.6382977
520,2.7233038,-0.27976283
521,2.8915336,-0.5351888
522,2.5884302,-0.5320084
523,2.7107205,-0.4644414
524,2.6313257,-0.56252
525,2.5950527,-0.60119116
526,2.531468,-0.6122564
527,2.4850767,-0.6105458
528,2.7437997,-0.6325402
529,2.4731505,-0.30699188
530,2.0971684,-0.67179745
531,2.3349547,-0.55384004
532,2.3524551,-0.50463414
533,2.419456,-0.5390012
534,2.4563887,-0.58028007
535,2.6612897,-0.46368608
536,2.3674123,-0.5950563
537,2.5397363,-0.6473815
538,2.4993505,-0.43777904
539,2.4085479,-0.5946928
540,2.4837646,-0.41337687
541,2.428882,-0.66424537
542,2.1197221,-0.5873305
543,2.1886356,-0.31428802
544,2.5730548,-0.5176443
545,2.3474998,-0.45778695
546,2.5733871,-0.47040814
547,2.655704,-0.5212791
548,2.5609565,-0.39875442
549,2.3580976,-0.5261956
550,2.3740876,-0.740875
551,2.178542,-0.5949817
552,2.4085774,-0.48399004
553,2.2388697,-0.4301163
554,2.600743,-0.440341
555,2.5234594,-0.54109657
556,2.580829,-0.5049096
557,2.5641341,-0.5781739
558,2.2583897,-0.4383924
559,2.1937141,-0.50095105
560,2.1956768,-0.27102035
561,2.0609612,-0.5786094
562,2.4150312,-0.4641428
563,2.0888734,-0.5584582
564,2.446335,-0.59901905
565,2.1817765,-0.6137783
566,2.4361043,-0.5320909
567,2.3693147,-0.4379334
568,2.290857,-0.45876315
569,2.1402886,-0.5301354
570,2.3989282,-0.5208473
571,2.360821,-0.45846206
572,2.1766214,-0.5642511
573,1.9846554,-0.53286827
574,2.1982627,-0.48363763
575,2.1162996,-0.33405107
576,2.06035,-0.42823035
577,2.113173,-0.39981365
578,2.1553311,-0.54520273
579,2.244194,-0.5464984
580,1.8515017,-0.40028828
581,2.0417864,-0.5605991
582,1.956723,-0.5035361
583,2.063251,-0.48597014
584,2.21211,-0.41326737
585,2.3515806,-0.5326568
586,2.1803424,-0.4595682
587,2.3040545,-0.5196463
588,2.3980956,-0.31100228
589,2.4478939,-0.52250767
590,2.3207877,-0.5019457
591,2.0858395,-0.44075274
592,2.0548725,-0.52146983
593,1.8997405,-0.2171624
594,1.5366861,-0.16080973
595,1.5449591,-0.21746877
596,1.7841734,-0.59796464
597,1.8931692,-0.37899727
598,2.054997,-0.394408
599,1.8791621,-0.40061265
600,1.5645107,-0.46823865
601,1.8053178,-0.36321518
602,1.7055521,-0.42190236
603,2.2055478,-0.1890528
604,1.7499957,-0.43476602
605,1.689616,-0.38635126
606,1.653432,-0.4465617
607,1.6784558,-0.3936739
608,1.7017239,-0.38946196
609,1.6347185,-0.478177
610,1.8207946,-0.4537332
611,1.6635237,-0.4024452
612,1.7264607,-0.39704394
613,1.6353092,-0.52104604
614,1.727436,-0.35652632
615,1.7490201,-0.42011213
616,1.5861632,-0.56654483
617,1.6394849,-0.49136508
618,1.7564741,-0.3963065
619,1.5195682,-0.28447494
620,1.6903305,-0.34001625
621,1.4015455,-0.287899
622,1.7054422,-0.39500165
623,1.6282704,-0.5324242
624,1.6980131,-0.43733144
625,1.4666847,-0.5901779
626,1.4134946,-0.45263106
627,1.6120731,-0.50277495
628,1.8420162,-0.45244184
629,1.8271761,-0.41428715
630,1.487274,-0.38408476
631,1.6971412,-0.41664547
632,1.6749096,-0.35185504
633,1.2685145,-0.33952063
634,1.4724536,-0.49529475
635,1.4345617,-0.6226194
636,1.4622644,-0.5699656
637,1.3820121,-0.4537233
638,1.4393106,-0.40314347
639,1.859071,-0.48789424
640,1.8175476,-0.30801213
641,1.6739477,-0.5112084
642,1.8273281,-0.43205026
643,2.0288243,-0.4262259
644,1.9783193,-0.48657125
645,2.1015184,-0.5412376
646,1.6626515,-0.4220036
647,1.8167119,-0.5378623
648,1.5959125,-0.32869253
649,1.828377,-0.39906257
650,1.7211003,-0.5381788
651,2.0705154,-0.49178833
652,1.9542804,-0.38465804
653,1.7349384,-0.28849834
654,2.061701,-0.28049326
655,1.7417505,-0.3057774
656,1.5504745,-0.37873453
657,1.527008,-0.47079575
658,1.8085699,-0.4026621
659,1.7792037,-0.4940949
660,1.9763043,-0.5939255
661,1.8952128,-0.44516116
662,1.888238,-0.5156677
663,1.7698746,-0.48787132
664,1.79177,-0.47522482
665,1.4658546,-0.41977817
666,1.579678,-0.43200547
667,1.6733158,-0.48530036
668,1.7173296,-0.6305195
669,2.0774333,-0.449828
670,1.9741919,-0.55394584
671,1.6481249,-0.48199758
672,1.6553986,-0.3920831
673,1.515032,-0.42385128
674,1.370244,-0.5349336
675,1.3031231,-0.3682409
676,1.4360898,-0.4604443
677,1.5509111,-0.17680775
678,1.554956,-0.42521864
679,1.4250568,-0.048939303
680,1.4751984,-0.42400047
681,1.2877592,-0.4977967
682,1.1116371,-0.4332735
683,1.1186752,-0.35044843
684,1.1111898,-0.307407
685,0.95085657,-0.4177956
686,1.599344,-0.35536277
687,1.9478412,-0.40622008
688,1.7430217,-0.47477567
689,1.2704802,-0.54017764
690,1.447631,-0.36856246
691,1.5997918,-0.58647597
692,1.8634096,-0.576174
693,1.9327974,-0.14502761
694,1.872268,-0.5035416
695,1.8051922,-0.46655118
696,2.2875829,-0.46006364
697,2.2069733,-0.46808717
698,2.0961597,-0.41143566
699,2.007316,-0.2822448
700,2.032611,-0.21437123
701,2.4472191,-0.44233593
702,2.4641025,-0.2946147
703,2.5864184,-0.5247594
704,2.5564241,-0.41382647
705,2.5094957,-0.37083226
706,2.3350863,-0.37315977
707,2.4726539,-0.3896557
708,2.3421683,-0.37438262
709,2.3278165,-0.38875514
710,2.5208097,-0.44212052
711,2.5192974,-0.39351565
712,2.2640429,-0.478127
713,2.6723914,-0.48816112
714,2.7052767,-0.36061156
715,2.3231697,-0.45381594
716,2.359186,-0.2903596
717,1.9850262,-0.3050417
718,2.3577476,-0.36700574
719,1.9724972,-0.28840807
720,1.9372754,-0.45976326
721,2.08539,-0.5227806
722,1.8086417,-0.4457619
723,1.7053471,-0.46459627
724,1.7956274,-0.42006102
725,1.8928734,-0.5318098
726,1.893572,-0.48820066
727,1.9696836,-0.5317979
728,2.0497713,-0.42829227
729,2.1014125,-0.2792763
730,2.0032766,-0.25717905
731,2.2200038,-0.3677823
732,2.044962,-0.44600573
733,1.9322159,-0.276303
734,1.8706092,-0.3653208
735,1.5725349,-0.35499096
736,1.7406121,-0.48234963
737,2.0213451,-0.47878596
738,2.1606455,-0.33443743
739,2.2736971,-0.34889072
740,1.9361974,-0.4974385
741,1.8106551,-0.44971418
742,1.8061333,-0.39958563
743,1.395513,-0.47498357
744,1.9116938,-0.43888757
745,1.5983158,-0.42933473
746,1.5735589,-0.58942354
747,1.486608,0.006280914
748,1.4747365,-0.5830197
749,1.3441582,-0.3529333
750,1.1900046,-0.49524456
751,1.5602481,-0.44746843
752,1.6541104,-0.335077
753,1.8920677,-0.43431255
754,1.7267008,-0.4167181
755,1.5884622,-0.24771897
756,2.0353515,-0.36240596
757,2.0148718,-0.36531857
758,1.8711908,-0.40893137
759,2.1724343,-0.16118571
760,1.9617276,-0.34956628
761,1.5809942,-0.3785922
762,1.6041613,-0.39461428
763,1.5017978,-0.42800182
764,1.7648537,-0.38672143
765,1.9368978,-0.41269934
766,1.9776046,-0.21672875
767,1.7399623,-0.065656714
768,2.154405,-0.40563786
769,1.6052713,-0.26498508
770,1.9659986,-0.21616378
771,2.2133856,-0.41790938
772,2.4050338,-0.38646817
773,2.1678786,-0.2949617
774,1.4450054,-0.32156914
775,0.90879786,-0.3861956
776,1.3601735,-0.30605298
777,1.3397298,-0.41404998
778,1.5467448,-0.39534843
779,1.7168968,-0.3928836
780,1.6406825,-0.4176674
781,1.2912623,-0.42168415
782,1.4245822,-0.20608741
783,1.4626527,-0.3921032
784,1.3929435,-0.33335653
785,1.6597886,-0.45815554
786,1.6893182,-0.3359949
787,1.7333876,-0.17050765
788,1.2319772,-0.4028353
789,1.354966,-0.46705282
790,1.3660994,-0.22037995
791,1.2986217,-0.16436008
792,1.1080565,-0.2678852
793,1.4281695,-0.46066374
794,1.4538672,-0.41147023
795,1.3700626,-0.36581966
796,1.2776659,-0.32177502
797,1.1913722,-0.45408696
798,1.0792034,-0.37148324
799,1.2308067,-0.60628784
800,1.0536534,-0.28276193
801,1.2630978,-0.5282552
802,1.3204384,-0.18674791
803,1.1993461,-0.40728638
804,1.4057957,-0.48748472
805,1.5474725,-0.35959846
806,1.609395,-0.15915605
807,1.1275228,-0.2787262
808,0.90531087,-0.3332503
809,1.1592593,-0.34867638
810,1.4271132,-0.44312635
811,1.4932902,-0.34747797
812,1.1622591,0.022195108
813,1.167689,-0.3739093
814,1.4246991,-0.2997234
815,1.2587891,-0.2537046
816,1.2947841,-0.41459674
817,1.2179887,-0.1940869
818,1.3700101,-0.29540724
819,1.7704347,-0.42492858
820,1.5981665,-0.46673882
821,1.19559,-0.33357465
822,1.1638697,-0.39222312
823,1.3555514,-0.36229673
824,1.1669284,-0.12603804
825,0.85276604,-0.24219924
826,0.7771847,-0.28530616
827,0.6979023,-0.40059704
828,0.9294721,-0.24507234
829,1.0534782,-0.3964124
830,1.0337105,-0.37830287
831,1.0023046,-0.25337034
832,1.253118,-0.41922164
833,1.3216536,-0.43742168
834,1.4061272,-0.3843906
835,1.0019743,-0.1293013
836,1.5362401,-0.45615995
837,1.5575058,-0.37220454
838,1.3163846,-0.35526055
839,1.2109008,-0.36046427
840,0.8780111,-0.29120892
841,0.92204773,-0.42908907
842,0.70225775,-0.008421689
843,0.6287434,-0.4344322
844,0.5238058,-0.23799095
845,0.7389052,-0.36557937
846,0.7073593,-0.31565666
847,0.51518387,-0.32159
848,0.75136316,-0.27308753
849,1.0898683,-0.40348116
850,0.8815526,-0.37019524
851,0.9906057,-0.428653
852,0.7744409,-0.36910918
853,0.64532137,-0.29241437
854,0.5503789,-0.35524476
855,0.78991044,-0.33959582
856,1.1033713,-0.25695717
857,1.2002107,-0.40634227
858,0.94185835,-0.4150601
859,0.8309293,-0.09137023
860,0.59249127,-0.17501488
861,0.6726301,-0.41305077
862,0.8164468,-0.23025835
863,0.7363263,-0.33587912
864,0.30482274,-0.34842232
865,0.28761762,-0.32828277
866,0.25625464,-0.18463722
867,0.5260598,-0.37435228
868,0.48062766,-0.016256586
869,0.57892436,-0.37588686
870,0.39615855,-0.134807
871,0.8160603,-0.38188547
872,0.5646868,-0.2363334
873,0.45421505,-0.23707877
874,0.4220531,-0.3433929
875,0.44171792,-0.4021973
876,0.66231406,-0.27980226
877,0.9627319,-0.31968576
878,1.0000517,-0.27680302
879,1.0021814,-0.2844187
880,0.9973278,-0.24109045
881,1.0516143,-0.3373199
882,0.70412314,-0.30860037
883,0.6179819,-0.2239579
884,0.70209634,-0.34438264
885,0.7303183,-0.25750452
886,0.36821827,-0.12121612
887,0.73561513,-0.3246501
888,0.5843276,-0.35520822
889,0.2955268,-0.33371022
890,0.6572833,-0.08498103
891,0.5054133,-0.3503608
892,0.55720896,-0.25299358
893,0.63096046,-0.42570832
894,0.23058526,-0.29402515
895,0.3320402,-0.36620396
896,0.15900654,-0.23090011
897,-0.3731226,-0.10128097
898,-0.13766173,-0.2772138
899,0.34322646,-0.35319233
900,0.24521846,-0.34929338
901,0.34043795,-0.36966437
902,0.418518,-0.32759827
903,0.46778366,-0.048719004
904,0.76077855,-0.31083182
905,0.23019317,-0.13766585
906,-0.1925815,-0.2764358
907,-0.22240154,-0.28364357
908,0.15737021,-0.29127648
909,0.3347933,-0.28689122
910,0.45186746,-0.24269938
911,0.40845603,-0.39749438
912,0.375186,-0.3704301
913,0.34024176,-0.3138557
914,0.6793546,-0.28454995
915,0.5881933,-0.12733129
916,0.7106968,-0.16832298
917,0.8045331,-0.2596479
918,0.74679416,-0.1459541
919,0.76940155,-0.31544042
920,0.5441748,-0.27325094
921,0.3667937,-0.14604037
922,0.31897956,-0.41077623
923,0.36997432,-0.29378474
924,0.015411257,-0.23310523
925,0.14105907,-0.2679263
926,-0.02733719,-0.37315112
927,-0.12521045,-0.21786767
928,0.041817043,-0.3376817
929,0.07195672,-0.38450107
930,0.21189459,-0.37803388
931,0.15630281,-0.34514007
932,0.2218244,-0.25941044
933,-0.15187895,-0.3622523
934,0.07957706,-0.36677527
935,0.109297246,-0.4112407
936,-0.16446629,-0.20434523
937,-0.10317752,-0.18614948
938,0.077167906,-0.2835314
939,0.046531938,-0.4782753
940,-0.018485546,-0.33656615
941,-0.23044734,-0.3590349
942,-0.16622491,-0.45173258
943,-0.038906865,-0.2274223
