,Loss_G,Loss_D,Loss_D_0
151,2.6190941,-0.4397598,2.0636346
152,2.5133595,-0.37053332,2.0652442
153,2.60681,-0.5814756,1.9403808
154,2.601059,-0.49893323,1.987564
155,2.5825005,-0.5135015,1.9755018
156,2.5481157,-0.5603893,1.9050775
157,2.4733343,-0.48232204,1.8971645
158,2.3312879,-0.48696554,1.7517941
159,2.163399,-0.36148188,1.71084
160,2.291223,-0.41780597,1.7769843
161,2.212294,-0.36941385,1.7362458
162,2.2668781,-0.4803437,1.6793641
163,2.561325,-0.67394954,1.7914186
164,2.4717495,-0.5759207,1.8243222
165,2.339216,-0.5993226,1.6194644
166,2.1718297,-0.38412517,1.6817794
167,2.318237,-0.4693895,1.7258636
168,2.2817354,-0.5916109,1.5544726
169,2.156192,-0.4511231,1.5746976
170,2.029276,-0.46062988,1.4374261
171,2.1196594,-0.5138811,1.4874644
172,2.1321306,-0.43941438,1.5849162
173,2.2588952,-0.5987058,1.5598273
174,2.1546512,-0.5064275,1.5403783
175,2.035538,-0.34803674,1.56407
176,2.2570243,-0.6248313,1.4855747
177,2.070509,-0.4088928,1.5649831
178,2.1995592,-0.72377443,1.375355
179,2.0417576,-0.6486051,1.3086545
180,1.910727,-0.5525508,1.2347718
181,1.9217478,-0.4867847,1.3492907
182,1.8705288,-0.5093387,1.2750065
183,1.9271762,-0.5309182,1.2472169
184,1.9067559,-0.6218176,1.1813638
185,1.75263,-0.5018513,1.1459078
186,1.6182711,-0.52124447,0.986452
187,1.854098,-0.7221745,1.0087419
188,1.9219,-0.77398026,1.0808423
189,1.8349332,-0.5062322,1.2020488
190,1.7615033,-0.60332984,1.0471125
191,1.5392785,-0.41048682,1.0345192
192,1.6712632,-0.5120913,0.9998821
193,1.4976535,-0.5476945,0.84246355
194,1.6189806,-0.65406054,0.8695429
195,1.6442491,-0.52107,1.0232656
196,1.6190312,-0.4992017,1.0204047
197,1.6728766,-0.65265167,0.90742683
198,1.5338142,-0.5870879,0.8604102
199,1.496397,-0.62416315,0.7633282
200,1.4182436,-0.5875072,0.685727
201,1.2439226,-0.6226208,0.5008975
202,1.0974089,-0.5905412,0.4006088
203,1.3213736,-0.69215167,0.52979887
204,1.3691139,-0.60293114,0.64293987
205,1.4015932,-0.7074101,0.5787915
206,1.1810958,-0.64152443,0.4413308
207,1.170248,-0.7002847,0.38850224
208,1.1458626,-0.8415036,0.19328853
209,1.2512581,-0.71637434,0.42036372
