,Loss_G,Loss_D
220,2.6865838,-0.22342499
221,2.7923527,-0.18323523
222,3.243098,-0.18941112
223,3.2417898,-0.14907068
224,3.3132823,-0.31041932
225,3.2219431,-0.27555048
226,3.1433315,-0.20789963
227,2.9951675,-0.2923197
228,2.958436,-0.2564596
229,3.0421078,-0.20575082
230,3.2031372,-0.27836704
231,3.2187994,-0.12004239
232,3.4212503,-0.26482856
233,3.2795668,-0.22251326
234,3.5388763,-0.2765605
235,3.4476767,-0.23250787
236,3.277956,-0.39713827
237,3.0693123,-0.13301733
238,3.076246,-0.30575734
239,2.911826,-0.09265098
240,3.1386209,-0.20659475
241,3.2449102,-0.29972923
242,3.1755562,-0.34581476
243,3.182161,-0.13941807
244,3.072956,-0.26607478
245,3.0606282,-0.35223144
246,3.1369617,-0.2998314
247,3.3165426,-0.3284733
248,3.2800684,-0.13645747
249,3.414717,-0.28388792
250,3.3288028,-0.18426749
251,3.3640454,-0.30298996
252,3.3160217,-0.28698075
253,3.4230533,-0.20567754
254,3.3492234,-0.32624087
255,3.2180085,-0.32649508
256,3.2357955,-0.35300922
257,3.350978,-0.4099372
258,3.3337898,-0.16458283
259,3.282759,-0.31724626
260,3.3016574,-0.30362487
261,3.3256936,-0.33672944
262,3.1073458,-0.2565818
263,3.0680344,-0.3561091
264,3.156778,-0.2648372
265,3.3058105,-0.17796794
266,3.2125423,-0.32055008
267,2.9349375,-0.27319437
268,2.759164,-0.26799035
269,2.7230787,-0.33985627
270,3.1808906,-0.28192538
271,3.1635892,-0.25873375
272,2.9495637,-0.28469557
273,3.2679722,-0.37769455
274,3.2840319,-0.2881907
275,3.5350118,-0.30288714
276,3.6387472,-0.22834998
277,3.5342312,-0.21869281
278,3.670745,-0.40874943
279,3.2597008,-0.19442564
280,3.2263463,-0.34965596
281,3.3354568,-0.3504442
282,3.3717215,-0.24698575
283,3.448342,-0.30663887
284,3.3581831,-0.3428116
285,3.2179816,-0.37279183
286,3.2353945,-0.29611164
287,3.180949,-0.33793482
288,3.3799744,-0.36668685
289,3.2417107,-0.30050832
290,3.1809747,-0.33741105
291,3.1005368,-0.36505684
292,3.165079,-0.42583075
293,3.1133375,-0.26926315
294,3.1760325,-0.40397608
295,3.361671,-0.27416477
296,3.4770622,-0.37265974
297,3.4525154,-0.44611338
298,3.2571,-0.27408108
299,3.3147774,-0.37621686
300,2.943375,-0.26273453
301,2.9314172,-0.33410352
302,3.0053537,-0.4320859
303,2.9944263,-0.23097566
304,2.8203485,-0.14591646
305,2.9100177,-0.36987287
306,2.7178922,-0.2643029
307,2.9743896,-0.40445617
308,2.9153533,-0.31577924
309,2.7557635,-0.24930435
310,3.0576282,-0.350098
311,2.919943,-0.33789313
312,2.809735,-0.25765654
313,2.8584929,-0.30786136
314,2.9031126,-0.51224446
315,2.6240907,-0.26678196
316,2.741144,-0.2552837
317,2.597278,-0.29552844
318,2.8289626,-0.3999507
319,2.848729,-0.27907255
320,2.863235,-0.36836302
321,3.0572567,-0.31604916
322,3.10126,-0.21839818
323,2.943518,-0.3333441
324,3.1541529,-0.4900683
325,3.1367407,-0.37688258
326,3.0467927,-0.32482392
327,2.8907003,-0.3435861
328,2.8567007,-0.30842593
329,3.0755582,-0.30993184
